zipcode,GEOID10,latitude,longitude
42544,42544,37.0339997,-84.8165895
42553,42553,37.17121021,-84.6969849
42565,42565,37.15502278,-84.8934925
95916,95916,39.66072602,-121.363596
95917,95917,39.41905448,-121.762524
95918,95918,39.29653072,-121.333386
95919,95919,39.43288861,-121.261142
95920,95920,39.46074116,-121.93701
95922,95922,39.53185135,-120.977074
95922,95922,39.47601085,-121.089783
95923,95923,40.13573919,-121.097655
95923,95923,40.20474902,-121.153429
95925,95925,39.46888666,-121.179547
95926,95926,39.74562679,-121.84383
95928,95928,39.68378207,-121.844534
95930,95930,39.55189636,-121.193524
95932,95932,39.2720472,-121.998837
95934,95934,40.07190382,-120.928545
95935,95935,39.37755871,-121.19117
95936,95936,39.60728924,-120.792169
95937,95937,38.88524294,-121.999041
95938,95938,39.60301232,-121.798745
95939,95939,39.55633687,-122.579482
95939,95939,39.69657817,-122.850216
95941,95941,39.53263525,-121.167014
95941,95941,39.51852235,-121.258287
95942,95942,40.07334862,-121.519391
95942,95942,39.89074103,-121.670631
95943,95943,39.4747124,-122.067596
95943,95943,39.59388324,-122.034419
95944,95944,39.49932562,-120.931464
95945,95945,39.1950941,-120.977015
95946,95946,39.21534282,-121.201236
95947,95947,40.24779336,-120.623173
95947,95947,40.1658158,-120.843152
95948,95948,39.34373157,-121.760373
95949,95949,39.1025942,-121.135167
95950,95950,39.04396515,-121.920933
95951,95951,39.71692849,-122.00225
95953,95953,39.25078517,-121.773897
95954,95954,40.01284881,-121.493675
95954,95954,39.86535687,-121.605018
95955,95955,39.29414149,-122.207353
95956,95956,39.8380606,-121.136355
95957,95957,39.06219986,-121.828269
95959,95959,39.33188258,-120.677098
95959,95959,39.33907183,-120.94136
95960,95960,39.42879877,-120.98063
95960,95960,39.32682744,-121.147119
95961,95961,39.03342584,-121.557595
95962,95962,39.3459443,-121.266286
95963,95963,39.6189772,-122.41254
95963,95963,39.7413378,-122.255707
95965,95965,39.594697,-121.596036
95966,95966,39.47123805,-121.428191
33605,33605,27.95103781,-82.4294911
37362,37362,35.03523255,-84.6873432
33606,33606,27.93126388,-82.4646969
37363,37363,35.1140762,-85.0642967
37365,37365,35.38229393,-85.561206
23085,23085,37.70647626,-76.8412979
43777,43777,39.81818399,-82.0873363
43778,43778,40.00714599,-81.3762463
49946,49946,46.71675178,-88.3179183
43779,43779,39.81619864,-81.4243393
23086,23086,37.66279941,-77.0533722
49947,49947,46.38705486,-89.5971979
43780,43780,39.91753651,-81.4385707
23089,23089,37.46308379,-76.9037408
43782,43782,39.61844511,-82.2173352
23091,23091,37.64794897,-76.8050808
49948,49948,46.72146651,-89.0173501
23092,23092,37.60186797,-76.5135195
43783,43783,39.80420471,-82.2840629
43786,43786,39.71046441,-81.2770122
49950,49950,47.2541985,-88.2842937
49950,49950,47.38677709,-88.1135439
49952,49952,46.69701054,-88.788714
43787,43787,39.53138615,-81.8062021
53537,53537,42.66427199,-89.2020522
53537,53537,42.6726556,-89.2107768
61858,61858,40.15339442,-87.7086295
61858,61858,40.1327209,-87.7681938
61859,61859,40.15411826,-87.9611771
61862,61862,40.306328,-87.9518122
61863,61863,39.90571658,-88.2796068
53538,53538,42.92090088,-88.8644621
53540,53540,43.22926184,-90.2849144
61864,61864,39.97960198,-88.1467392
53541,53541,42.56615466,-90.0293634
61865,61865,40.30449906,-87.8025465
53543,53543,43.05434788,-90.3607317
53544,53544,42.88253997,-89.9144652
61866,61866,40.31208784,-88.1539959
53545,53545,42.71131927,-88.956532
53545,53545,42.7102579,-88.9621779
53545,53545,42.7355989,-89.0408457
61870,61870,39.82157414,-87.6564426
61870,61870,39.90246862,-87.6158984
61871,61871,40.19022447,-87.9680399
61872,61872,39.9386737,-88.3771706
61873,61873,40.13779491,-88.0392293
61874,61874,40.05111102,-88.2569475
61875,61875,40.1005273,-88.4195084
53546,53546,42.65266175,-88.949121
61876,61876,39.90513509,-87.8341225
61877,61877,39.99412874,-88.0787118
61878,61878,40.23971155,-88.1494292
61880,61880,39.9735985,-88.2458162
53548,53548,42.6853647,-89.1287092
61882,61882,40.1134909,-88.759985
37714,37714,36.26642006,-84.2699386
37715,37715,36.55422823,-83.9605287
33823,33823,28.08723241,-81.8139586
37716,37716,36.09953742,-84.1680582
37719,37719,36.02241486,-84.4293805
37721,37721,36.1317676,-83.8070298
37722,37722,35.80701982,-83.2345038
2568,2568,41.45866875,-70.6151872
2571,2571,41.76072276,-70.6971785
2575,2575,41.39976391,-70.6552887
2576,2576,41.77805705,-70.7637027
2584,2584,41.25884502,-70.0073326
2601,2601,41.66005735,-70.296721
2630,2630,41.70465678,-70.3031459
2631,2631,41.74710043,-70.0694926
2632,2632,41.66055794,-70.3474948
2633,2633,41.6889268,-69.9722236
2635,2635,41.62326131,-70.440554
2637,2637,41.70570223,-70.2723597
2638,2638,41.73789597,-70.1696236
2638,2638,41.73278504,-70.195121
2639,2639,41.67043195,-70.147087
2639,2639,41.66583445,-70.1356054
2641,2641,41.73772632,-70.1617719
2641,2641,41.73708793,-70.1664518
2641,2641,41.7398512,-70.1697084
2641,2641,41.75154785,-70.1524211
2642,2642,41.84019003,-69.9752627
2643,2643,41.76749862,-69.9334767
2644,2644,41.68426017,-70.510199
2645,2645,41.70421315,-70.0608323
2646,2646,41.67033836,-70.072166
2647,2647,41.63082025,-70.3070111
2648,2648,41.67069064,-70.4163279
2649,2649,41.61720162,-70.4903969
2650,2650,41.70341798,-69.9658569
75161,75161,32.73740225,-96.1711529
75163,75163,32.16758396,-96.1103021
75164,75164,33.0658952,-96.3079097
70503,70503,30.17282178,-92.0605821
80487,80487,40.54802366,-106.867127
80488,80488,40.44870318,-106.818183
80497,80497,39.67089349,-105.999787
80497,80497,39.64393836,-106.081359
80497,80497,39.61848968,-106.096139
80497,80497,39.61943966,-106.102873
70506,70506,30.19548931,-92.0813144
80498,80498,39.77488357,-106.22718
75165,75165,32.3691149,-96.7974546
70507,70507,30.28174003,-92.0305053
75166,75166,33.0124439,-96.4501815
75167,75167,32.35887401,-96.9151637
80501,80501,40.16474421,-105.102938
70508,70508,30.15553047,-92.0286041
75169,75169,32.70455832,-95.9965594
80503,80503,40.17000629,-105.203649
75172,75172,32.60481552,-96.6751644
75173,75173,33.05924374,-96.3910303
70510,70510,29.89811644,-92.1996549
75180,75180,32.71890112,-96.6184337
70512,70512,30.41408181,-91.9230222
70513,70513,29.90360376,-91.9028474
75181,75181,32.72694463,-96.5551755
42055,42055,37.06847372,-88.1677973
42056,42056,37.03137136,-88.9841196
42056,42056,37.11167808,-88.9860912
42058,42058,37.05925384,-88.4747559
42060,42060,36.96440216,-88.827694
42061,42061,36.88269875,-88.7696347
42064,42064,37.35403444,-88.093922
48601,48601,43.40417112,-83.8937406
42066,42066,36.6545834,-88.5023237
42066,42066,36.62689844,-88.5902048
42066,42066,36.58265892,-88.5883078
42066,42066,36.7346171,-88.6405573
42069,42069,36.92218216,-88.7565435
48602,48602,43.41970256,-83.9746807
27305,27305,36.51965027,-79.2288322
27306,27306,35.21537686,-79.975266
27310,27310,36.17269104,-79.993159
27311,27311,36.48319161,-79.4745415
27312,27312,35.75675983,-79.1967389
27313,27313,35.92898013,-79.7518227
27314,27314,36.29169232,-79.187003
27315,27315,36.50532903,-79.3926787
27316,27316,35.68987469,-79.6222431
27317,27317,35.8374632,-79.802833
27320,27320,36.34246372,-79.6575874
27325,27325,35.46322608,-79.5746781
27326,27326,36.4534495,-79.556393
27330,27330,35.5163597,-79.1871862
27332,27332,35.37930351,-79.1360177
27340,27340,35.94587255,-79.317167
27341,27341,35.52465077,-79.702023
27343,27343,36.50315761,-79.0916332
27344,27344,35.72928824,-79.4318758
27349,27349,35.89841645,-79.4162917
27350,27350,35.80576158,-79.8892618
27355,27355,35.78962868,-79.5685498
27356,27356,35.43919047,-79.7979938
27357,27357,36.26818257,-79.9770024
27358,27358,36.2280732,-79.8797436
27360,27360,35.95862886,-80.1341321
27360,27360,35.85748171,-80.0997102
27370,27370,35.81079255,-79.9917222
27371,27371,35.42018485,-79.9588365
27376,27376,35.25452513,-79.5353788
27377,27377,36.03819231,-79.6026047
27379,27379,36.37710779,-79.3462386
27401,27401,36.07011451,-79.765774
27403,27403,36.06432673,-79.8246915
27405,27405,36.05391905,-79.7122509
27405,27405,36.11613758,-79.735461
27406,27406,35.99910943,-79.7656656
43569,43569,41.35141036,-83.7883209
43570,43570,41.5870737,-84.4400615
43571,43571,41.51584173,-83.8197741
43604,43604,41.65199975,-83.5399842
43605,43605,41.64826952,-83.506661
43606,43606,41.67172276,-83.61085
43607,43607,41.64750807,-83.606144
41274,41274,37.8583573,-82.8108389
41301,41301,37.72340084,-83.4673103
41301,41301,37.69266934,-83.7217918
41311,41311,37.58221833,-83.7111451
41314,41314,37.42584825,-83.6403733
41317,41317,37.44762515,-83.1890509
41317,41317,37.46451306,-83.2843748
41332,41332,37.79457643,-83.4671685
41332,41332,37.80063545,-83.3835684
41339,41339,37.53587023,-83.2961285
41348,41348,37.42374795,-83.308072
41352,41352,37.82352637,-83.3335333
41360,41360,37.78905569,-83.6276011
41365,41365,37.70926927,-83.6314345
41366,41366,37.59459799,-83.2186722
41367,41367,37.41672593,-83.2255539
41385,41385,37.66957457,-83.4146475
41385,41385,37.65276696,-83.3502805
73165,73165,35.34380295,-97.3572904
72002,72002,34.6020537,-92.4363897
72002,72002,34.68520499,-92.5627787
73169,73169,35.38131726,-97.6425085
72003,72003,34.3859724,-91.3977199
84405,84405,41.15795569,-111.966558
73170,73170,35.32737868,-97.5505952
73173,73173,35.34526401,-97.6222671
73179,73179,35.42443819,-97.6444829
72004,72004,34.28202206,-91.7795083
72005,72005,35.59308516,-91.0680276
72005,72005,35.53903529,-91.0715816
84414,84414,41.32192045,-111.976183
72006,72006,35.24536819,-91.3511651
72007,72007,34.98246275,-91.9321105
72007,72007,34.94826965,-91.9208721
72007,72007,35.04414199,-92.028912
84501,84501,39.50865181,-110.546547
84501,84501,39.54872059,-110.754332
84501,84501,39.52866141,-110.968922
84501,84501,39.47624081,-111.033618
72010,72010,35.32023862,-91.5360988
84511,84511,37.56295268,-109.414401
72011,72011,34.51178856,-92.4714527
72011,72011,34.53640327,-92.5592518
84512,84512,37.13715961,-109.571254
72012,72012,35.09827844,-91.9174683
84513,84513,39.2442826,-111.009845
73401,73401,34.2030715,-97.1148152
73425,73425,34.45347668,-97.555037
84515,84515,38.94263225,-109.179296
84516,84516,39.14299564,-111.068849
72013,72013,35.45670566,-92.3683434
94542,94542,37.65988741,-122.037158
94544,94544,37.63382288,-122.057205
94545,94545,37.61406018,-122.123006
94546,94546,37.71492499,-122.080039
94547,94547,38.00902149,-122.264321
94548,94548,37.97345188,-121.653504
94549,94549,37.89746313,-122.116624
94550,94550,37.36259947,-121.500809
94550,94550,37.60910906,-121.649369
94551,94551,37.75263413,-121.77005
94552,94552,37.71306046,-122.017908
94553,94553,38.03098626,-122.18103
94553,94553,37.99455687,-122.133926
94555,94555,37.55362786,-122.084743
94556,94556,37.84065351,-122.114914
94558,94558,38.23632736,-122.254392
94558,94558,38.46505507,-122.256541
94559,94559,38.23291407,-122.307986
94560,94560,37.52036051,-122.030999
94561,94561,37.99362297,-121.692586
94563,94563,37.87965757,-122.184592
94564,94564,37.99337273,-122.282168
94565,94565,38.01581721,-121.90706
94566,94566,37.64913328,-121.859108
94567,94567,38.70586383,-122.386007
94568,94568,37.71524028,-121.914686
94569,94569,38.03516557,-122.192438
94571,94571,38.15824878,-121.740448
94572,94572,38.03323266,-122.252198
42566,42566,37.28537255,-84.7797354
48837,48837,42.74646542,-84.7684229
39601,39601,31.56535359,-90.4697484
42567,42567,37.2641992,-84.606518
39629,39629,31.4377626,-90.458592
48838,48838,43.18391143,-85.2574768
39630,39630,31.4593259,-90.8457415
42602,42602,36.7315924,-85.1331609
42603,42603,36.78241899,-85.0275253
48840,48840,42.76899654,-84.3706701
39631,39631,31.07759261,-91.0972328
48841,48841,43.11433342,-84.2369319
42629,42629,36.92483717,-85.1168138
42631,42631,36.74039289,-84.4809887
39633,39633,31.29103354,-91.1849174
39635,39635,31.19142744,-90.4634255
48842,48842,42.63382922,-84.5387567
39638,39638,31.2259981,-90.99353
39641,39641,31.35667964,-90.1698583
39643,39643,31.24400837,-90.0194292
42633,42633,36.79283829,-84.8304354
48843,48843,42.56902806,-83.9263231
42634,42634,36.87920424,-84.4192835
48845,48845,43.10441252,-84.8479036
42635,42635,36.68069179,-84.3983912
42638,42638,36.67477411,-84.4701617
39645,39645,31.14746623,-90.7978098
39647,39647,31.51577821,-90.7201393
42642,42642,37.05510168,-85.0374813
48846,48846,42.98705213,-85.0575415
95968,95968,39.43521037,-121.551925
95969,95969,39.71629371,-121.64746
95970,95970,39.40056746,-122.060299
95971,95971,39.98723155,-120.825859
95971,95971,39.93268306,-120.898938
95971,95971,39.93487808,-121.095028
95973,95973,39.89742048,-121.848229
95974,95974,39.48022082,-121.838455
95975,95975,39.22435309,-121.151593
95977,95977,39.17694547,-121.287916
95978,95978,39.87561186,-121.536305
95979,95979,39.30151727,-122.515851
95981,95981,39.63606208,-121.035973
95982,95982,39.18313272,-121.80467
95983,95983,40.07791392,-120.707275
95984,95984,40.0409439,-121.122654
95986,95986,39.34254814,-120.770876
95987,95987,39.09611472,-122.282475
95988,95988,39.50508277,-122.274297
95991,95991,39.13618325,-121.636467
95991,95991,39.02237486,-121.612911
95993,95993,39.08188642,-121.688473
96001,96001,40.59652097,-122.460044
96002,96002,40.53020704,-122.317345
96003,96003,40.7437424,-122.238717
96006,96006,41.17425286,-120.852976
96007,96007,40.45867689,-122.279109
96008,96008,40.71233873,-122.108209
96009,96009,41.06347139,-121.041044
96010,96010,40.91941088,-123.246278
96011,96011,41.05007396,-121.983429
96013,96013,41.00149512,-121.686378
96014,96014,41.3389467,-122.777931
96015,96015,41.50374372,-120.917268
96016,96016,40.91151685,-121.523141
96017,96017,41.11948034,-122.269998
96019,96019,40.67915698,-122.377385
96020,96020,40.36702008,-121.296349
96021,96021,39.92647955,-122.265286
43788,43788,39.80226918,-81.3332321
23093,23093,38.0919732,-78.1156954
23093,23093,38.00232252,-78.0406576
23102,23102,37.71258223,-77.8315093
49953,49953,46.8040045,-89.3718645
49955,49955,47.0044149,-88.7078023
23103,23103,37.65063683,-77.7255409
43793,43793,39.74330917,-81.099875
23106,23106,37.71613429,-77.2017662
23108,23108,37.64846131,-76.7277277
49958,49958,46.7861978,-88.6086913
49958,49958,46.79405985,-88.6137008
49958,49958,46.82741773,-88.6694125
43802,43802,40.09580421,-81.8598999
49959,49959,46.47064643,-89.9983514
49960,49960,46.71123403,-89.256474
23109,23109,37.43527915,-76.3287402
49961,49961,46.52259951,-88.7219834
23110,23110,37.5821618,-76.7701397
43804,43804,40.45386675,-81.7374313
43805,43805,40.39331226,-81.9725439
43811,43811,40.18322944,-81.926249
49962,49962,46.83526114,-88.1522423
49963,49963,47.05327945,-88.6648058
49965,49965,46.95047193,-88.8550925
23111,23111,37.6114616,-77.246945
49967,49967,46.49554076,-88.9368293
43812,43812,40.27167513,-81.8821833
49968,49968,46.49225269,-89.8929977
37723,37723,35.95370017,-84.8205677
37724,37724,36.54500722,-83.6932928
37724,37724,36.57040044,-83.7963876
33825,33825,27.59162546,-81.6131762
33825,33825,27.62471972,-81.4632161
33827,33827,27.81635533,-81.5139373
37725,37725,35.99869822,-83.3981604
37726,37726,36.20755811,-84.8343911
37727,37727,35.88801871,-83.0072484
37729,37729,36.51667103,-84.0344849
37730,37730,36.5473353,-83.9755461
37731,37731,36.54330802,-83.0065384
37732,37732,36.32500697,-84.6049445
37732,37732,36.33537928,-84.6121936
37733,37733,36.35407658,-84.7112322
33830,33830,27.87485194,-81.8174867
37737,37737,35.75769326,-84.1197384
33834,33834,27.62687785,-81.9116863
33834,33834,27.55453287,-82.1559745
37738,37738,35.67021299,-83.4748408
33837,33837,28.19084567,-81.5911107
37742,37742,35.67540313,-84.1802819
33838,33838,28.02010745,-81.6136214
33839,33839,27.97559388,-81.7506958
33841,33841,27.73560582,-81.7563511
37743,37743,36.06548294,-82.856806
33843,33843,27.77772838,-81.5822432
33843,33843,27.72287441,-81.5317882
37745,37745,36.27441212,-82.8238885
33844,33844,28.08450445,-81.5853228
33847,33847,27.80456787,-81.8232922
33848,33848,28.27739635,-81.5068894
33849,33849,28.21682092,-82.0737369
33850,33850,28.12107902,-81.7326442
2651,2651,41.87608822,-70.0026011
2651,2651,41.87007954,-70.0074257
2652,2652,42.04635345,-70.0956576
2653,2653,41.76893374,-69.9741103
2655,2655,41.62972827,-70.392445
2657,2657,42.05771454,-70.1979211
2659,2659,41.6822093,-70.0221556
2660,2660,41.75338107,-70.1571713
2660,2660,41.70539324,-70.15434
2663,2663,41.91656196,-69.9753797
2663,2663,41.9024221,-70.0063916
2664,2664,41.67385562,-70.1948513
2666,2666,41.99073623,-70.043889
2667,2667,41.92589579,-70.0206512
2668,2668,41.71230572,-70.3558108
2669,2669,41.68402877,-69.9996484
2669,2669,41.66988234,-69.9915284
2669,2669,41.67347465,-70.0060883
2669,2669,41.67572136,-70.0088981
2670,2670,41.65901015,-70.1718204
2671,2671,41.67230053,-70.1109939
2672,2672,41.6354507,-70.3181089
2673,2673,41.65528126,-70.2472768
2675,2675,41.6949875,-70.1934736
2675,2675,41.70520368,-70.2313529
2702,2702,41.78451511,-71.0611811
70514,70514,29.84593264,-91.5517943
75182,75182,32.80013878,-96.5540398
70515,70515,30.45217085,-92.5694852
80504,80504,40.1639194,-105.0289
70516,70516,30.36576173,-92.3037036
80510,80510,40.20874928,-105.578609
80511,80511,40.34010964,-105.572223
75189,75189,32.95182875,-96.3119338
80512,80512,40.63402898,-105.573223
75845,75845,31.10078546,-95.0895969
75846,75846,31.33863353,-96.1654265
75847,75847,31.35383187,-95.1460138
75848,75848,31.7652382,-96.3299275
75849,75849,31.39764855,-95.4740566
75849,75849,31.41819892,-95.4819501
